year_month,year,month,carrier,carrier_name,airport_code,city,state,airport_full_name,airport_name_cleansed,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021-10-01,2021,10,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,152.0,20.0,6.93,1.0,9.56,0.0,2.51,1.0,0.0,972.0,344.0,54.0,466.0,0.0,108.0
2021-10-01,2021,10,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,743.0,136.0,43.38,0.8,63.84,0.0,27.98,7.0,0.0,5119.0,2167.0,21.0,1700.0,0.0,1231.0
2021-10-01,2021,10,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,137.0,19.0,7.32,1.0,9.37,0.0,1.31,1.0,1.0,809.0,411.0,24.0,336.0,0.0,38.0
2021-10-01,2021,10,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,235.0,38.0,12.65,0.0,18.33,0.0,7.01,2.0,0.0,1807.0,585.0,0.0,1003.0,0.0,219.0
2021-10-01,2021,10,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,700.0,155.0,44.17,2.79,46.4,0.0,61.65,18.0,0.0,7754.0,2149.0,170.0,1799.0,0.0,3636.0
2021-10-01,2021,10,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,249.0,42.0,18.69,0.17,9.56,2.11,11.46,0.0,0.0,2337.0,1074.0,14.0,426.0,59.0,764.0
2021-10-01,2021,10,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,57.0,6.0,2.94,0.0,1.18,0.0,1.88,0.0,0.0,392.0,202.0,0.0,51.0,0.0,139.0
2021-10-01,2021,10,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,160.0,22.0,13.04,0.0,4.3,0.0,4.67,0.0,0.0,1512.0,1111.0,0.0,155.0,0.0,246.0
2021-10-01,2021,10,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,72.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,522.0,159.0,0.0,363.0,0.0,0.0
2021-10-01,2021,10,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,1048.0,334.0,86.89,3.54,148.06,5.48,90.03,3.0,10.0,20849.0,6231.0,468.0,6941.0,163.0,7046.0
2021-10-01,2021,10,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,932.0,231.0,91.84,2.86,84.54,0.79,50.96,2.0,4.0,13017.0,6683.0,140.0,3119.0,49.0,3026.0
2021-10-01,2021,10,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,328.0,58.0,27.45,2.45,16.23,0.0,11.87,2.0,5.0,4021.0,1853.0,49.0,1116.0,0.0,1003.0
2021-10-01,2021,10,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1176.0,278.0,120.63,4.5,76.16,3.36,73.36,1.0,3.0,18162.0,8276.0,559.0,3433.0,141.0,5753.0
2021-10-01,2021,10,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,111.0,22.0,8.22,0.0,10.85,0.63,2.29,0.0,0.0,1779.0,643.0,0.0,931.0,12.0,193.0
2021-10-01,2021,10,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,475.0,92.0,38.66,3.32,26.8,1.0,22.22,1.0,1.0,5189.0,2577.0,241.0,1082.0,19.0,1270.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,16824.0,1587.0,574.48,42.63,415.89,4.0,550.0,9.0,5.0,107461.0,52778.0,3531.0,15731.0,161.0,35260.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,581.0,57.0,30.78,2.0,15.73,0.0,8.49,0.0,0.0,2723.0,2079.0,40.0,337.0,0.0,267.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,893.0,113.0,48.65,1.0,43.93,1.77,17.65,2.0,1.0,5329.0,2937.0,21.0,1300.0,57.0,1014.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,986.0,178.0,60.7,3.65,79.57,0.0,34.07,0.0,5.0,13662.0,6027.0,275.0,4778.0,0.0,2582.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,403.0,40.0,17.55,1.0,14.31,0.94,6.2,0.0,4.0,2583.0,1151.0,599.0,412.0,103.0,318.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2494.0,433.0,163.09,5.43,221.58,3.0,39.89,2.0,5.0,24610.0,13536.0,292.0,7317.0,58.0,3407.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1785.0,176.0,71.86,6.46,39.02,1.0,57.65,1.0,4.0,16141.0,6883.0,1141.0,3210.0,38.0,4869.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1430.0,168.0,67.19,1.97,56.08,0.0,42.76,1.0,2.0,13059.0,6742.0,116.0,3125.0,0.0,3076.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,951.0,206.0,82.36,5.15,90.88,0.0,27.61,0.0,2.0,15373.0,7440.0,517.0,5887.0,0.0,1529.0
2021-10-01,2021,10,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,875.0,125.0,56.3,1.0,50.4,0.0,17.29,0.0,1.0,6922.0,3487.0,27.0,2399.0,0.0,1009.0
2021-09-01,2021,9,9E,Endeavor Air Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,3883.0,256.0,104.26,15.81,65.49,0.0,70.44,2.0,0.0,18423.0,9883.0,1227.0,2125.0,0.0,5188.0
2021-09-01,2021,9,9E,Endeavor Air Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,53.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,139.0,30.0,0.0,109.0,0.0,0.0
2021-09-01,2021,9,9E,Endeavor Air Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,137.0,11.0,3.1,1.0,6.74,0.0,0.17,5.0,0.0,738.0,142.0,97.0,479.0,0.0,20.0
2021-09-01,2021,9,9E,Endeavor Air Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,915.0,60.0,19.03,5.72,17.04,0.0,18.21,20.0,0.0,5660.0,1506.0,444.0,2634.0,0.0,1076.0
2021-09-01,2021,9,9E,Endeavor Air Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,81.0,3.0,0.95,0.0,2.03,0.0,0.02,0.0,1.0,544.0,40.0,0.0,499.0,0.0,5.0
2021-09-01,2021,9,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,626.0,98.0,43.82,0.76,18.85,2.06,32.51,3.0,0.0,5435.0,2402.0,15.0,627.0,80.0,2311.0
2021-09-01,2021,9,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8239.0,822.0,281.59,41.55,175.33,3.43,320.11,101.0,27.0,74008.0,35364.0,3538.0,7462.0,83.0,27561.0
2021-09-01,2021,9,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,902.0,147.0,60.42,5.74,42.92,2.42,35.5,2.0,2.0,8610.0,3115.0,711.0,2188.0,66.0,2530.0
2021-09-01,2021,9,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,12284.0,1589.0,494.32,67.78,410.58,5.63,610.7,163.0,13.0,139586.0,56951.0,5568.0,15402.0,486.0,61179.0
2021-09-01,2021,9,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,514.0,115.0,29.22,2.24,66.7,0.0,16.84,10.0,1.0,7401.0,2727.0,226.0,3228.0,0.0,1220.0
2021-09-01,2021,9,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2632.0,281.0,121.51,17.58,60.33,0.87,80.71,10.0,1.0,19300.0,9243.0,1251.0,2727.0,85.0,5994.0
2021-09-01,2021,9,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1007.0,116.0,54.81,3.84,28.74,1.05,27.57,29.0,9.0,10071.0,3172.0,515.0,3036.0,23.0,3325.0
2021-09-01,2021,9,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1236.0,179.0,68.45,6.03,69.12,2.86,32.54,4.0,2.0,8563.0,3387.0,355.0,2489.0,149.0,2183.0
2021-09-01,2021,9,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4395.0,474.0,168.43,29.98,145.0,2.0,128.59,43.0,12.0,38821.0,14156.0,2682.0,9198.0,45.0,12740.0
2021-09-01,2021,9,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,725.0,98.0,37.68,2.87,25.14,0.02,32.28,5.0,3.0,5747.0,2289.0,152.0,776.0,5.0,2525.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,60.0,17.0,3.53,0.0,5.84,0.0,7.63,0.0,0.0,645.0,133.0,0.0,234.0,0.0,278.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,162.0,41.0,14.56,1.0,15.52,0.0,9.92,0.0,0.0,1484.0,438.0,122.0,612.0,0.0,312.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,150.0,21.0,7.66,0.0,11.72,0.0,1.62,0.0,0.0,572.0,222.0,0.0,322.0,0.0,28.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,171.0,23.0,5.81,0.0,16.19,0.0,1.0,0.0,1.0,790.0,246.0,0.0,527.0,0.0,17.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,768.0,137.0,47.63,1.38,54.51,0.0,33.49,5.0,1.0,6156.0,2708.0,254.0,1449.0,0.0,1745.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,107.0,20.0,6.95,0.0,8.12,0.0,4.93,0.0,0.0,920.0,450.0,0.0,317.0,0.0,153.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,242.0,19.0,4.91,0.0,8.98,0.0,5.11,1.0,0.0,759.0,242.0,0.0,324.0,0.0,193.0
2021-09-01,2021,9,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,468.0,59.0,19.35,2.63,10.93,0.0,26.1,3.0,0.0,2823.0,1167.0,104.0,321.0,0.0,1231.0
2021-09-01,2021,9,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,203.0,44.0,28.84,0.5,4.45,0.0,10.21,9.0,0.0,3074.0,1987.0,12.0,255.0,0.0,820.0
2021-09-01,2021,9,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,56.0,6.0,2.38,0.0,2.19,0.0,1.43,0.0,1.0,380.0,237.0,0.0,90.0,0.0,53.0
2021-09-01,2021,9,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,166.0,19.0,11.58,0.0,4.42,0.0,3.0,3.0,1.0,696.0,444.0,0.0,163.0,0.0,89.0
2021-09-01,2021,9,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,77.0,9.0,7.52,0.0,0.88,0.0,0.6,1.0,0.0,691.0,560.0,0.0,30.0,0.0,101.0
2021-09-01,2021,9,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,1142.0,416.0,110.94,5.92,164.92,2.36,131.86,63.0,9.0,38358.0,12670.0,476.0,10720.0,81.0,14411.0
2021-09-01,2021,9,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,913.0,186.0,74.85,5.15,47.66,2.0,56.34,14.0,3.0,11971.0,5226.0,759.0,1845.0,45.0,4096.0
2021-09-01,2021,9,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,328.0,61.0,25.39,2.26,22.4,0.0,10.95,12.0,3.0,3781.0,1997.0,232.0,849.0,0.0,703.0
2021-09-01,2021,9,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1117.0,305.0,131.19,3.55,63.02,2.59,104.65,18.0,5.0,23812.0,10688.0,862.0,2483.0,154.0,9625.0
2021-09-01,2021,9,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,106.0,15.0,8.34,0.0,4.3,0.0,2.36,1.0,0.0,1358.0,658.0,0.0,395.0,0.0,305.0
2021-09-01,2021,9,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,489.0,87.0,45.33,4.35,15.26,0.0,22.06,8.0,0.0,6646.0,3580.0,479.0,762.0,0.0,1825.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,16606.0,1307.0,541.3,39.85,294.52,5.96,425.37,46.0,4.0,86266.0,47519.0,3506.0,9260.0,268.0,25713.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,506.0,37.0,22.76,1.06,9.91,0.0,3.27,0.0,1.0,1880.0,1342.0,55.0,345.0,0.0,138.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,855.0,127.0,46.42,1.02,61.48,1.0,17.08,1.0,4.0,6829.0,3029.0,24.0,2386.0,45.0,1345.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,873.0,108.0,53.61,0.07,31.9,0.0,22.42,3.0,2.0,6618.0,3219.0,4.0,1797.0,0.0,1598.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,314.0,74.0,26.38,1.81,40.84,0.0,4.96,0.0,2.0,7266.0,3158.0,907.0,2990.0,0.0,211.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2406.0,226.0,103.34,4.72,76.86,3.47,37.62,29.0,3.0,13258.0,7091.0,204.0,2249.0,104.0,3610.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1568.0,167.0,65.12,11.95,45.11,0.36,44.47,28.0,16.0,20671.0,7125.0,5853.0,4216.0,39.0,3438.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1366.0,174.0,95.86,2.08,54.77,0.8,20.49,4.0,1.0,8575.0,5049.0,63.0,1985.0,67.0,1411.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,697.0,115.0,53.45,0.95,43.63,0.19,16.79,5.0,2.0,7052.0,3503.0,86.0,2386.0,59.0,1018.0
2021-09-01,2021,9,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,810.0,63.0,31.4,2.91,16.72,0.0,11.97,1.0,1.0,4155.0,1929.0,76.0,1436.0,0.0,714.0
2021-08-01,2021,8,9E,Endeavor Air Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,4109.0,455.0,133.07,39.71,146.17,0.0,136.05,23.0,12.0,33385.0,16065.0,2088.0,5578.0,0.0,9654.0
2021-08-01,2021,8,9E,Endeavor Air Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,128.0,19.0,6.99,0.0,8.28,0.08,3.65,0.0,1.0,1284.0,382.0,0.0,483.0,12.0,407.0
2021-08-01,2021,8,9E,Endeavor Air Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,145.0,19.0,12.17,1.0,5.52,0.0,0.31,0.0,1.0,1119.0,906.0,56.0,124.0,0.0,33.0
2021-08-01,2021,8,9E,Endeavor Air Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,809.0,72.0,23.98,7.46,20.72,0.0,19.84,3.0,4.0,5908.0,1809.0,527.0,1976.0,0.0,1596.0
2021-08-01,2021,8,9E,Endeavor Air Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,163.0,28.0,8.01,0.46,18.86,0.0,0.67,0.0,1.0,3107.0,671.0,27.0,2368.0,0.0,41.0
2021-08-01,2021,8,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,686.0,190.0,85.65,13.13,40.13,0.0,51.09,25.0,2.0,11979.0,4999.0,1031.0,1904.0,0.0,4045.0
2021-08-01,2021,8,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8623.0,1531.0,535.3,74.45,322.94,8.58,589.73,281.0,24.0,131254.0,57447.0,5841.0,15315.0,316.0,52335.0
2021-08-01,2021,8,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,990.0,219.0,84.86,11.4,56.88,1.35,64.51,51.0,3.0,14893.0,5297.0,1472.0,3081.0,62.0,4981.0
2021-08-01,2021,8,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,13504.0,2834.0,833.73,141.51,695.29,13.01,1150.45,1036.0,137.0,281392.0,97139.0,19105.0,57316.0,614.0,107218.0
2021-08-01,2021,8,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,607.0,209.0,77.66,13.75,74.87,2.83,39.89,33.0,2.0,14212.0,4861.0,1747.0,4237.0,79.0,3288.0
2021-08-01,2021,8,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2932.0,546.0,235.89,34.64,93.28,6.15,176.03,65.0,2.0,39614.0,17237.0,3182.0,3794.0,260.0,15141.0
2021-08-01,2021,8,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,948.0,188.0,88.76,13.61,38.87,2.19,44.58,39.0,7.0,13876.0,5830.0,1533.0,2441.0,104.0,3968.0
2021-08-01,2021,8,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1445.0,376.0,137.08,21.85,129.55,0.64,86.87,41.0,5.0,23834.0,8444.0,2273.0,6090.0,49.0,6978.0
2021-08-01,2021,8,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4830.0,956.0,284.62,63.06,287.03,4.37,316.91,296.0,67.0,90038.0,27830.0,8279.0,21633.0,178.0,32118.0
2021-08-01,2021,8,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,839.0,171.0,71.97,16.43,33.99,0.11,48.51,19.0,2.0,11788.0,4775.0,1632.0,1531.0,10.0,3840.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,62.0,17.0,3.03,0.0,7.24,0.0,6.73,0.0,1.0,495.0,81.0,0.0,223.0,0.0,191.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,208.0,57.0,10.94,2.16,36.89,0.82,6.19,1.0,1.0,2280.0,572.0,81.0,1408.0,22.0,197.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,155.0,49.0,21.78,1.87,17.35,0.0,7.99,0.0,3.0,2652.0,1005.0,238.0,1088.0,0.0,321.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,159.0,32.0,15.64,0.0,14.6,0.76,1.0,0.0,2.0,1201.0,671.0,0.0,486.0,22.0,22.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,780.0,137.0,56.5,2.16,34.36,1.0,42.97,4.0,1.0,5993.0,2657.0,178.0,1126.0,18.0,2014.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,104.0,41.0,12.37,1.19,18.94,0.0,8.5,0.0,0.0,1741.0,527.0,49.0,740.0,0.0,425.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,257.0,60.0,21.56,1.59,28.4,0.0,8.46,0.0,2.0,3495.0,1067.0,309.0,1776.0,0.0,343.0
2021-08-01,2021,8,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,422.0,63.0,16.44,1.73,16.94,0.0,27.9,0.0,0.0,3317.0,819.0,93.0,755.0,0.0,1650.0
2021-08-01,2021,8,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,231.0,46.0,30.69,1.12,8.49,0.0,5.69,2.0,1.0,2521.0,1469.0,44.0,492.0,0.0,516.0
2021-08-01,2021,8,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,58.0,13.0,9.35,0.0,3.08,0.0,0.56,1.0,1.0,676.0,531.0,0.0,123.0,0.0,22.0
2021-08-01,2021,8,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,178.0,41.0,22.8,0.73,3.98,0.0,13.48,5.0,1.0,3011.0,1872.0,103.0,250.0,0.0,786.0
2021-08-01,2021,8,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,62.0,10.0,4.1,1.0,4.9,0.0,0.0,0.0,1.0,591.0,288.0,83.0,220.0,0.0,0.0
2021-08-01,2021,8,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,1307.0,603.0,178.03,14.51,202.93,1.37,206.16,37.0,19.0,45109.0,12778.0,1305.0,10077.0,132.0,20817.0
2021-08-01,2021,8,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,1099.0,313.0,142.38,5.01,56.93,1.0,107.69,14.0,0.0,20969.0,9294.0,506.0,2712.0,185.0,8272.0
2021-08-01,2021,8,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,355.0,90.0,43.3,2.07,20.21,0.0,24.43,17.0,9.0,7596.0,4285.0,113.0,1233.0,0.0,1965.0
2021-08-01,2021,8,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1167.0,505.0,212.33,6.39,91.12,2.21,192.95,25.0,9.0,40039.0,16700.0,780.0,4680.0,77.0,17802.0
2021-08-01,2021,8,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,111.0,31.0,12.54,0.99,11.89,1.0,4.58,3.0,0.0,2612.0,994.0,34.0,1092.0,33.0,459.0
2021-08-01,2021,8,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,595.0,137.0,60.57,2.32,34.38,0.0,39.73,5.0,1.0,8873.0,4243.0,133.0,1397.0,0.0,3100.0
2021-08-01,2021,8,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,17547.0,1972.0,760.4,109.42,520.24,3.98,577.95,35.0,45.0,131763.0,67152.0,9579.0,18934.0,261.0,35837.0
2021-08-01,2021,8,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,430.0,50.0,22.96,4.72,13.96,0.0,8.36,0.0,1.0,2574.0,1420.0,235.0,501.0,0.0,418.0
2021-08-01,2021,8,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,917.0,176.0,65.02,6.17,78.19,1.0,25.62,0.0,3.0,10108.0,4567.0,405.0,3439.0,25.0,1672.0
2021-08-01,2021,8,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,846.0,161.0,65.22,8.8,57.64,0.0,29.33,0.0,8.0,13759.0,4330.0,959.0,6270.0,0.0,2200.0
